Inlet Flow Rate of Diol,Inlet Flow Rate of Dicarboxylic Acid,Concentration of Diol (ethylene glycol),Concentration of Dicarboxylic Acid (terephthalic acid),Inlet Temperature,Pressure Inside Reactor,Agitation Speed,pH Level,Polyester Yield
43.41048247374583,41.92539756964106,5.13066050914322,3.83666772820456,55.41287883963531,20.324709078838975,285.6067299119145,6.5685765781909184,85.39930619870512
41.30103185970559,34.60017674575406,4.927864973376672,4.501879596726637,51.624592696133455,20.644165877797477,328.8913962965867,7.1715565418620955,80.83886105769065
58.977710745066666,32.41133771554558,5.944010659263074,3.2027457951063183,69.85163590975526,21.00583196987136,273.36904488253634,7.173535815689182,97.30401029977862
59.31264066149119,31.539064032584182,5.217054545392934,3.5557055521794245,53.12403015861199,16.662553303497006,313.920182938996,6.891459641805739,93.07295790270034
56.167946962329225,43.9257755175628,4.699012744173638,3.5526382169317072,69.76841987926963,18.797374048216486,273.56825345758847,7.672237231090085,98.65547200140432
46.09227538346741,36.797499275361325,4.228191569775866,3.8640378551890118,69.54559865132894,21.171942271169666,321.36602831121536,6.529934123110886,90.1401327553394
41.953442280127675,44.49533543057523,4.302493657469869,4.960737481884371,65.8763620781608,24.698188646337847,337.36780345607485,6.8972651832354686,90.24492752204213
53.684660530243136,31.307126815978847,4.45063385990247,3.135005093367644,63.18845924163995,22.276311376996887,262.680179912676,7.075384257181943,87.87294718971918
48.80304987479202,36.305806756612206,4.501933322680596,4.03740198876119,61.55614100502169,24.226037570939578,336.65956885955035,7.327249441534599,90.56164438767173
42.44076469689558,40.78982584750675,5.701232115682275,3.3587293640244207,67.3220309075567,22.622120583141772,309.3575254414298,7.567943701011179,90.55457007213727
49.903538202225405,45.81446329677927,5.12244557656505,4.941353090819488,55.78879043238976,20.917169688924005,262.7110490867024,6.789614565756512,90.1903095102626
40.68777042230437,36.3750500586414,5.046781822748732,3.2266070094549284,59.35362424969754,16.920233691363446,292.7541855359712,7.292093888193192,82.76981505973255
58.186408041575646,42.517827528740185,4.229537743738435,3.8072020047231825,62.387799387330034,21.66685651892513,266.0860293485098,6.301221906137038,96.54232793953841
45.17559963200034,47.71955496472374,5.72027938669887,4.475769969669212,58.223809517389824,21.23379565959907,320.03478888665694,7.865296201084957,92.49944243968476
53.25044568707964,42.31726376364609,5.445628606416967,4.409108856054891,58.54972908180536,21.024691704572664,325.88681344179497,6.766117612842007,97.02907792926352
46.23422152178822,34.659189495072674,4.135336723800004,3.8454572737878645,56.60569335004169,19.897858679882408,260.5796520272799,7.459042843952877,80.90239247627011
50.40136042355621,30.48801563113076,5.415670194459537,3.6930483359054365,61.28463633369072,20.286566039892755,300.6139852694644,6.040682163764355,87.0012387685345
50.934205586865595,47.401977478018594,5.087076434685292,3.795224757105741,67.01149056030232,18.34442527118104,331.4625056025917,6.410374285809614,101.99629802247684
43.69708911051054,30.425388217007743,4.163450691493557,3.5285525263172786,54.03056756012626,20.193126926423034,343.61630415509967,6.9741650886471565,80.74009512577506
59.39169255529117,47.49403345368399,4.916601283057313,3.4106658774135994,68.68866077506883,16.975559056784782,301.351786674177,7.756504935464693,103.06188013757489
55.502656467222295,40.57874268054424,4.969392574260094,3.96607939511778,63.78175307496459,23.05174397360377,345.0279223611407,7.054510299901354,99.76811368323389
58.78997883128378,48.781353970257925,4.3315490803265515,3.5370675121352146,66.4654642536006,16.85776954698708,303.56889704560297,7.859740964587758,101.210556475914
57.89654700855297,45.97566471547331,5.891396294000565,3.5749233297945002,61.123813852600236,15.849662898894664,289.4190494599908,6.967593793165593,100.27645992001855
51.9579995762217,49.95868221066675,5.699950742961324,4.313512126949114,65.59033402848127,19.362460263571574,334.82031285528956,6.9808981934719,103.63543844011973
58.437484700462335,37.0142363090342,5.338044674658216,4.937074663399784,50.324007946789344,21.58307439506062,299.2982710458089,6.239493577001063,90.79273749279089
41.76985004103839,45.34376577862254,4.924591122001214,4.207274401118751,66.3676084955907,19.377168249335412,297.1902510564523,7.60531248830444,87.70107768190014
43.919657248382904,38.03861827218484,4.8235310831690175,3.153958934129933,50.80277718170733,17.767541319513086,299.03124894098283,6.493930824934125,81.7968940590011
40.90454577821076,39.59751240607818,5.301946934301908,3.151167227708134,67.79826752725725,20.581711838904408,334.67850018697453,7.79922497874463,90.86312180229466
46.506606615265284,42.5501092643674,5.090863738813811,4.902846441691132,69.83925494477286,18.470023354122,333.1941541688052,7.821648440660792,95.16403153149535
47.77354579378964,47.47354228372677,4.1245462117637715,3.5945815806146673,55.88134924353555,24.32867690126633,290.3519992440211,7.8866202237483,91.03165106030042
45.42698063547792,49.681669383985906,5.025005297540663,3.184133972164951,54.206371125715876,24.22645139603572,283.3299859870525,7.04046097820618,92.06478069245759
56.57475018303859,45.36546827729036,5.612807234465679,4.198089174300764,65.30726727716082,20.023718199720953,299.19280240391294,7.354187569567289,102.07724157343182
47.135066533871786,38.35533564334668,4.918479755193916,4.247297556580532,55.060526818405066,18.278839940182586,307.2772509737109,7.557031760123327,88.68520941103166
45.61869019374762,38.42714004554141,4.103913155108537,4.297009640237376,67.31124766344408,22.37132413956639,273.83372106279967,6.262029237300931,86.76200456474456
50.85392166316497,44.75164603177783,5.572556398768066,3.5348040557150826,52.05685184314953,15.367129434830666,329.3955084715591,7.201914389994995,91.59524769438892
42.818484499495256,34.775542915366046,4.402727564271949,3.03022136842895,52.51910392758717,19.74769006043651,298.6482765732423,6.068595802606623,80.27556084080645
56.043939615080795,32.209482262627894,4.5172416697760776,4.930030738908943,69.58303110201231,18.363233942703335,283.40455484199595,6.995132166777452,91.6658469798687
41.491012873595416,37.092443152815534,4.329412706864591,3.501786091382205,63.47677796540009,24.205358851025547,260.6820992963991,6.309685363240455,82.48446947866854
59.73773873201034,35.74477983308164,4.660430129742995,4.352052576105095,66.93774448857906,15.120030272726826,273.8845160403607,6.36584585192417,95.17254306899612
55.44489538593315,35.926162409119804,5.51350301137727,4.413259739757419,56.48658754703036,20.52814875718349,344.92811717559835,6.730095133385203,95.57021441977497
43.97431363068345,34.6721550209982,5.038771719007874,4.220014834158971,63.52967499041209,22.40663581066626,280.50996868195267,6.864874333433006,85.76107905312186
40.11044234247205,30.84186379272724,4.409762548301425,3.6258147884272964,61.88483654617194,19.850179875240414,266.8859289367035,7.246344849064375,78.06166547741282
56.30922856909668,30.357478694668277,5.7556601563040815,3.5421925075281315,62.06300240245894,15.854030301627217,296.0672791654993,6.148856836877031,93.0041614798468
54.13714687695234,49.75444779472063,5.759163709903058,4.195336565405406,63.650649190754436,24.724613900279024,280.7087743360249,7.007383522474889,100.69018684596784
54.58014336081975,38.55546267471725,5.741156850092014,4.732191267223383,61.50718346258197,20.180104313760978,253.5159250271194,6.365250260506202,92.07098464273464
55.42540693371892,37.68653294319363,4.477592422763078,4.893467457846791,58.58124738605332,21.141862443190114,282.3145217279417,7.147950350063484,92.23980903989307
41.480893034681806,43.5929456538614,4.902478688361976,3.2118116088075155,55.51845388761094,17.366097827075073,304.41086239394684,7.274809224522367,86.28652605202683
47.169314570885454,34.365077757301286,5.96997931228175,3.3096572251954397,65.37162661826405,19.83498085106804,305.1712372019967,7.1134185131057075,92.05135128325696
42.317381190502594,48.99922367900451,5.5440249526199805,4.889472517566159,54.525448600063726,19.29149491958322,285.6558921176889,7.476591020956615,86.48951631720377
57.26206851751187,45.72690028831104,4.054334842451119,4.473070456669586,63.84708612308828,15.748958420019838,294.73027562526005,6.671218488481802,97.51825181081531
52.46596253655116,31.78822004624519,4.130409182520984,4.765987649659547,54.66665645298653,16.06160353547467,346.5517918234766,7.5302131832662615,87.47725531832249
46.617960497052984,38.35161551569857,4.927862753624666,3.4052652682706865,62.50660339908908,23.374725196187747,287.7348477230312,6.865534163416387,89.28635864415773
41.27116700572047,47.58236615124329,5.81844041172312,4.1751717422188035,64.94156534258057,17.3981995220659,275.8226813259983,6.968368996645194,90.99804898763148
46.21964643431325,48.8946404458282,5.0774035959054284,4.402279188834948,54.37427777813078,16.949582714986306,274.346704406676,7.296204254522143,89.53155279989186
46.50366644053494,39.348030224997395,4.995625016068581,4.3602237708939455,51.198866017226166,20.049114512501394,295.7764612704134,6.036716767998448,83.67166064747242
54.59212356676128,42.268227784214154,4.210947399913261,3.8163033817333964,52.61947485988348,22.68747131362513,325.9520148716944,7.307988442840497,95.00499648128456
52.75114942710427,33.3406789218415,5.313560209448588,3.030789783382617,62.119939345420505,15.61946518578988,270.5988184188473,7.237170298144231,90.47804655344427
57.744254851526534,49.82337252273953,5.644206321200451,4.165852113608526,66.98892812451471,20.76807919638256,320.9296127140768,6.61969423350656,103.37507773201047
49.44429850323898,34.63343402766887,4.760840015015125,3.5062030783592175,50.899936424708486,16.192104428405734,252.11498233494163,6.171588569798979,82.56122558872168
42.39188491876603,48.85463548270251,5.551223701850655,3.9005084922857804,64.68302518083293,15.364610508256185,291.8932977983946,6.181870899826082,89.82496467715978
54.2648957444599,42.99293297984737,5.928953307801623,4.915162030167634,56.826372919001045,15.527439521622174,327.5865065202787,7.846447493970457,95.54912741144196
55.21570097233795,42.15473589757718,4.407532918255378,3.798070635284869,59.57056739839045,23.341641082084415,283.8732955774432,7.378558642451674,93.95084353122898
51.22554395138992,40.25377022033017,5.046659262389483,4.679603213328853,68.57719099691131,16.179724836280617,306.3737101445399,6.254205227541481,94.86699545402108
55.41934359909122,34.61339623435517,4.574275916169151,3.3770812114985023,56.63943009471691,15.451513644122919,270.4979232825911,6.713446338617812,89.40910076559827
49.87591192728782,33.53056064011017,5.585708838067679,4.344920996050058,59.30673867878972,19.378998871429122,324.19953911261723,7.184965987803193,87.99663312121302
50.45465658763988,34.409724181403504,5.155186731762315,4.9540139088778865,50.27364829521362,23.439934719420247,255.22791032687596,7.671143410181298,84.34791277490564
48.55082036717099,33.72876524288509,5.269164835100607,3.2037862017458734,51.631974400096766,17.62408376489302,335.25426448755,6.0873218574260175,85.4082981876389
40.5083825348819,45.591689471335066,5.595828319231789,3.016639884454384,55.17183182269568,19.217126175259164,269.8196386421668,6.473266262940018,86.0424057251014
42.15782853986609,37.002505183334605,4.79194094532491,3.8671655852652287,50.55704481642149,15.399225325637513,337.4398031708331,7.77949798059076,81.98924429860972
40.628583713734685,31.156853531267927,5.830180136814087,3.1852509661027346,62.62750652096502,19.49078514134876,285.2529241300517,6.018331100367633,81.30441657101294
52.72820822527561,49.38205260281623,5.06605773449228,4.4967686993524625,58.52796713603245,20.776130806371338,322.2683574474487,6.402798205587775,98.61687786398504
46.287119621526536,47.67571769926852,4.315909645670696,4.829097327697118,60.96290405456044,20.70907053752145,281.92252977861887,7.918048351945932,91.11562012584992
50.17141382329406,48.55504566390426,5.391798236337605,3.8680419454175174,53.49294371792659,18.32426692174365,340.59116712346474,7.226803693044342,97.46543481141951
58.15132947852186,49.8981564529287,5.586522700876509,3.517423284310882,55.91864058873232,18.155331806631356,262.6637125518374,6.523342733275013,99.49162330689101
44.9858445829775,33.477904984389745,4.633523354135053,3.8688066380132193,63.2764894970545,16.06623618936598,267.8519789272599,6.133982188791695,83.20964312996823
48.207658460712594,37.924840378053176,5.714358513997506,4.4468956357000025,69.306054472608,18.667983206462683,299.30301251588025,6.056382680894444,91.40479932175964
55.11102277086097,45.164769514081826,5.812286509531533,3.018108323160742,51.00833547204418,15.994946688729646,258.19384390381464,6.4894901592738545,94.01193326970736
44.575963309832446,43.92041236107585,4.553808974755618,4.178907978969394,67.80768641710532,22.665959447120514,269.5980184701762,7.762971639177821,90.3657080531484
41.53959819657586,33.0779181267971,5.967042945430444,4.226583369774758,61.537624026224165,24.66274297748186,344.37663822120146,6.8318273085950185,85.81031167063851
45.79502905827536,46.31666249981235,4.281423056097517,4.275376493791871,61.278391335112474,24.70074456666707,347.6489661147887,7.440666738331986,91.85268108949623
43.22442574508009,34.488811436733215,4.40403133680498,3.4840441599617544,60.005570704155204,23.65071099375394,287.6259329330422,7.836570070759915,83.6459298838762
58.59395304685146,34.47635229645246,4.368449678476052,4.428105446756254,51.38788171808367,21.00792149339619,342.3286021013936,6.816080923205633,93.3149629696195
56.16240759128834,40.73948845786827,5.787979420015741,3.182782972663553,51.79753703472321,22.0086569724388,304.4824675673432,6.382554742074794,94.64336612681903
52.66807513020847,41.858798696834064,5.308585104649923,3.398540672933602,62.01824011318172,17.85205802680414,276.9742465873767,7.034235861713839,92.81037182907001
57.429211803754356,41.60172415675622,4.3042085664445455,4.754940093308964,56.819171428711165,21.307704201726207,320.2398721080599,7.816167374119709,97.59003662560933
56.07344153798229,31.829736747955096,4.880646836736698,4.477446301453133,68.34536133155362,19.556495494398774,315.8901806574857,7.608748828275401,94.70805887181643
43.73140117772072,47.549217252607605,5.230596050139604,3.0274911080226907,58.13181074718945,19.820173397769324,348.9125319108733,6.131659686726308,93.10574989035867
57.85117996979956,35.31200085177412,4.166928169978767,3.4967525207396006,52.86562917405282,22.57776560375158,276.50472874092833,7.385145600155163,89.63743617865056
50.786844838313016,32.59029842565609,5.764832736814677,3.428812965986329,64.29437667004072,17.819183555972515,317.20595026617355,7.1437950449179075,90.55816256151607
56.14880310328125,47.774961597379544,5.607207070883071,3.541612656073945,55.8670684288202,18.1803961169452,255.20237550294468,7.814926352692851,98.29085591399978
57.92182599846986,49.11302996459507,5.010413547153276,3.495119540559773,60.509406147117865,24.246417911286365,261.36460386967195,6.244962833700594,100.35054214171831
46.36006949943728,47.24255234530901,5.93425323051834,3.1250525914856917,63.956655710103405,15.562242948509722,250.3918374951093,7.068072226409313,91.82022688661267
42.201038490553536,46.19032149449756,4.835521958550199,3.9178810331936407,68.00528222404141,19.856342984133406,349.9460681059673,7.758925387023785,94.25020589389513
44.55870325083883,43.10483961278044,5.968220638072996,4.46546694957233,65.84382389603353,24.128008004078616,330.2273697147478,6.820047573483486,92.55993107021283
48.54215577252513,41.01714741218279,5.335839997607254,4.213463449434872,63.52722135745448,21.10363007818157,328.6723014733541,6.963989835465734,95.01610547053552
56.36029531844986,31.739735198228203,5.2693425465078825,4.34574333719616,63.59266364790287,20.464070742121322,300.97260752881795,6.140921355333917,93.92251205906892
57.21461166512687,38.16906426141397,4.33190979059157,3.162298357072478,68.91849288064174,17.49744179229355,280.006708290544,6.556287280897822,96.07352420227355
40.13904261062381,37.45377034024628,5.763855516609288,4.902981420353575,55.91648194993072,18.432754890644482,265.1264284462676,6.649013298337895,79.39413039020187
50.214946051551316,35.195075675206525,4.85497937584123,4.6769836676860495,50.02224188392375,23.52048415804693,278.4674738846464,7.890244897489774,82.07439884656962
48.34822006297558,44.4684022737717,4.3244668115649585,4.610180636991325,55.439091187963975,20.59218131768458,287.5971221929139,6.565334721082318,87.48145861572209
44.442156209414605,39.91751470157541,4.025215039951518,4.6459676100835345,54.35782759253488,20.1474219375678,325.6310096980294,6.921737470539304,83.83026933282173
42.39730734667366,31.62092431815296,5.119511367276765,4.865421016265523,63.23669170227996,15.99579713540029,303.96617889031523,7.3426088471285595,82.11226240862061
46.75230342807256,34.403664038996226,5.054799244245353,4.088507932227396,62.67423199531058,15.160281564551232,257.74836265554825,6.324366744815755,83.8677526988089
58.858194078250385,43.66517527319192,5.438707244738318,3.400564035735252,61.86922765409447,24.63685188687049,251.8029008958912,6.972884774283749,97.50316095362047
46.464058640415104,31.522617189806002,5.780516106035604,4.233567215705082,50.32486886418907,18.769861672868416,260.2332179534063,7.477078078951815,80.03627449541193
50.37581243486732,47.02413828097538,4.158813169286059,4.485762987335878,64.57556108901295,21.032130620995044,291.04987136973796,7.733710426054132,95.25755744831784
54.060379177903556,39.902930540279485,5.462992980680725,4.475834786708051,56.47060824970983,15.79715073187285,343.31929170490184,7.252518549324853,95.43385963524854
47.27259204758588,39.61173154653296,4.374823888195165,4.04289804833376,63.30111978013262,21.831142857230468,313.74024812092216,7.338107030633896,88.34056418482062
59.435641654419214,41.84815569319035,5.716354106314328,3.1369174386671563,61.131568570043065,24.325667087059607,330.1825899875515,6.2525669451691375,102.28253466897854
59.24894589884222,46.49361931850298,5.638127027723312,3.742225876860256,56.85461850855815,20.756652529974197,296.63745945045486,7.891552994492694,99.65193712023536
45.035645916507285,36.95618415804386,5.081587509971088,4.841533216926715,52.69152534208216,16.261153223754107,286.1666083195043,6.265148154968965,83.12438432811031
49.94497011784771,43.56032305118127,5.420485597246623,4.168897819514852,51.88837795320962,20.817215274734767,260.84003727166225,7.549345874363596,89.8953574374138
46.017566196335395,41.31463927991582,4.628700226367497,4.076663886511427,66.63036666224447,22.663472131046525,337.59330221862047,6.529632643556638,91.70574676492043
45.69680988754935,35.340565403388425,4.9423357978656295,3.537707028764387,68.36795084163116,19.064165365740187,328.3160029027903,7.867186287402503,89.39868094668897
40.737738947090655,47.57259972710316,5.643273795420943,3.7368978398331576,62.99576093528599,23.79837747941468,266.81180975977253,7.439919078738959,88.73100069091902
52.19128667959794,45.948520432138565,4.918530394346428,4.7906921783063385,52.06868229720967,21.486829533573644,301.22605638762604,7.507627425956738,90.65716617472006
50.05358046457723,43.16903669316851,4.715596530650884,4.332926095053671,58.040544337764814,23.992489182892026,298.7374807921245,6.438118346119767,92.18627773441584
41.02957502499979,47.011634581884834,4.9884248945006,4.574774053504665,64.57878400210315,21.235053112473373,312.5091552686529,6.886079953270322,89.77978015866412
45.572929284732226,47.34588401919605,5.6564985048744365,3.9086908461353103,65.59641768020137,16.312879720048244,344.61868939912614,7.235626389178573,97.19328614427678
58.165317719333075,44.1672595343007,4.6704160947417455,4.260494438912316,52.36437244582177,18.09691711105189,307.977144176248,7.539947236413202,95.32289681622794
44.79123781333945,46.74026656727344,4.347523186271488,3.496767217486415,50.00061437690765,17.01794948252457,304.02172667786186,6.20791875182478,86.66914019984385
42.89789744182446,43.94942923338567,5.424028040661561,4.410921660566973,64.2427409176121,24.088264977168624,255.03229329346638,7.924730632909057,86.49502345252675
49.789055205551264,43.60281543520601,5.651956425416164,3.8552026674066746,57.13192351972411,22.604000672874825,256.29074760180237,7.780441341109112,90.11824414608535
59.71300908221201,42.372227564303685,4.201274957047067,3.885091029629491,55.0896266323652,21.76398368910006,268.7346791326789,6.5406971809911685,94.18485501983666
44.84110543023001,45.054332791152824,4.479748225511889,4.298644649153763,50.25794939579051,18.009663196316218,253.24707716917482,7.6455204860646635,84.91850512091557
53.44271094811757,33.17210210586148,4.283943979521988,4.872561242937853,60.805988135229995,16.840447720502134,324.33528955700126,7.036647846079647,89.09030590862297
55.232392306574354,47.617415183978565,4.695882823164333,3.128012693217242,67.02301470851964,22.56451087988912,322.3330303993963,6.923612963124038,102.59293673769878
44.752750879847994,47.436870554904644,4.900701957810825,4.649486474694015,69.15263292545175,19.741579458790795,263.6056234431643,6.628868211622811,91.05185329709929
54.56432697223719,30.584945660691183,5.497652673926613,3.5847662208243865,61.31489901226578,17.257895521506292,333.6078900795281,7.161937173263185,91.18044787141064
47.355662654385064,46.516335011295254,5.302295169763348,3.8878389090127556,60.289226554797885,21.16621978165275,265.4786034846112,7.459778235407196,91.46058978296797
52.64611661187159,32.5773973494689,5.241857134956862,3.043826657550018,51.70112770978482,15.40333852138452,280.11755869973587,6.821865809925517,87.01617413286215
52.670594215217896,36.70237708518284,4.704749893219309,3.6020921556686263,60.977456030852,18.261702541282535,274.8976899161365,7.258438386016584,89.09285048442285
50.71549368149517,44.87016512583216,5.68289510616952,4.0052624852602605,57.599581579307895,19.685569945911347,287.23070985730476,7.398625842310608,94.44999719960016
41.80579540108817,33.21519792096616,4.942574334796329,3.112352154694878,62.14270561767154,16.47958334109406,275.4663765889962,7.422243634030572,81.01167987343358
56.70604991178476,46.35934048238124,5.958209876030309,3.98219145876633,57.77452695753094,24.846544775908395,298.8950926438452,6.1039321962623605,99.33757357388527
46.41560129943472,46.64268355915484,5.268284276591474,4.854221257716855,54.80598246900733,17.090973645896142,290.74078813546856,7.719495611370133,90.01334057226732
43.73037020799708,40.14935467521673,4.252529483129005,3.2107864362156104,51.89930550456753,16.303531300432656,348.65694907793267,6.916506629530096,85.57320011798531
40.81550283109528,30.12771743433667,5.3523551241508684,4.528881456151009,56.29836889177791,17.035348738868965,255.59263501282257,6.524832163392428,76.14965026707101
51.81785886376484,35.74076266349826,4.650208030863398,3.8193421067519853,51.93289668575505,22.690611331597243,264.2181376387352,6.483529014959363,85.70951048304578
53.55128723684565,42.33853836751484,5.372654393372195,4.310347429048676,53.537939016479676,19.25505659271843,255.28258939086024,6.966028225687901,90.92766806395723
40.331756578557126,49.62372356054847,4.1392822963248115,3.5204731959704585,69.74672317159092,20.65415939752538,312.58411949823756,7.773663078937918,89.98748396048342
50.24186116598562,42.63627054033337,4.349762874351919,3.3189845250827164,58.882071138132375,15.210091569863607,255.45092774137197,6.756695163365293,87.53180001847241
44.52991550395876,35.196071621283195,5.711474517811572,3.320925228542453,60.63743533010033,15.344313085733145,333.6439737376123,7.499451493567086,88.48972380119693
52.903455808188994,42.68011406199223,4.45435911404703,3.1409838912862895,67.4723705747443,19.458255498270162,301.1938630681928,6.193637461974437,97.7280586942597
43.48732858009983,40.79970759431711,5.67408225048588,3.371293409802486,69.91137800981376,23.166552432016235,302.70076245815335,6.952113404302123,90.85789052235184
53.81875476204932,45.596907903022874,4.558552176908821,4.328438769977937,61.65428898689363,23.852388787075654,306.15945077121944,7.9833722807854715,97.02123809857679
47.734706926010745,32.13961277653917,5.285763820117415,4.763381223687016,66.24947642088344,15.867065675956402,267.08137063062105,7.540875605584674,85.63482524107934
58.73459977473469,45.22055805004056,5.3883011470196625,4.628251371182324,56.538820486733506,20.383631021010228,269.7690303114488,6.421056976881226,97.95374890754076
42.75041888291987,40.825331573522206,5.025309506290106,4.370268619748968,56.114879148945825,24.132296862792707,281.88173228730045,7.002882947395822,82.58679487969029
46.82132702100517,49.25984007717989,4.610621353393462,3.2208637268222056,58.05407441989121,18.879727543978863,309.34964158218514,6.467249527297133,92.5399904138635
42.26947042481178,36.83744332077372,4.425288752742192,3.5783748925918997,63.45014525347298,23.295658314283685,271.01177759402145,6.819121854525019,83.4014408251987
58.49387236557126,42.652437862678966,4.066378709124852,3.619613750644938,63.643833785101975,16.33695654399436,261.63317271332613,7.560168047469929,97.2795712699996
57.54678706761962,48.64056211020035,4.607892802481448,3.4999138927952425,56.304788692989014,24.353944896677987,347.0116886418432,7.5424496305808075,105.01690819066978
45.15883255430311,32.05019455981358,5.306325581062566,4.0300113194194465,52.66419848273257,22.514233175313027,252.1981814809623,6.456200755804771,79.50368807040893
53.199680920683576,48.74456974472902,5.876609636896966,4.071107629759345,62.64792512931017,24.413343927869015,330.26974053360215,7.84444663630972,100.31821780072991
56.34444400402432,43.757714446016266,5.7424089645261045,3.7137719503422204,52.56651724377529,21.766172335525063,328.8035149575022,7.185136365529654,98.46588472785014
51.10401623198925,31.356741182103438,5.532129553070606,3.707578317472872,61.5698501645866,18.63403931999427,279.7214113845096,6.759848581924029,89.117069819677
50.59301156712013,36.01927133893633,5.576894686506598,4.6571111958121625,63.86844256112618,24.381811725247225,263.56266160073136,7.0038711615617215,89.67696380780144
